,0
1,1.000019907951355
2,0.9999998807907104
3,0.9999999403953552
4,0.9999856352806091
5,0.999980628490448
6,0.9999902248382568
7,0.9999998807907104
8,1.0000030994415283
9,1.0000393390655518
10,0.9999949336051941
11,0.9999822378158569
12,0.9999704957008362
13,0.9999594688415527
14,0.9998846054077148
15,0.999962329864502
16,0.9999533295631409
17,0.9999711513519287
18,0.9999620914459229
19,0.9999881982803345
20,1.00002121925354
21,1.0000081062316895
22,0.999904990196228
23,1.000113606452942
24,0.9999940991401672
25,0.9999085664749146
26,0.9999697208404541
27,0.9998493194580078
28,0.9999191761016846
29,0.9998113512992859
30,0.9999277591705322
31,0.9999048709869385
32,0.9996769428253174
33,1.0000312328338623
34,0.9996751546859741
35,0.9999077916145325
36,0.999843955039978
37,1.0004314184188843
38,0.999725878238678
39,0.9999557733535767
40,0.9996846914291382
41,0.9999926090240479
42,0.9999352693557739
43,1.0001065731048584
44,1.000319242477417
45,0.9999162554740906
46,0.9998272657394409
47,0.9995341300964355
48,0.9996163249015808
49,0.9997211694717407
50,0.9997351169586182
51,0.999515175819397
52,1.0004634857177734
53,0.9998540878295898
54,0.9996114373207092
55,1.000685691833496
56,1.0000282526016235
57,0.9996877908706665
58,0.9990054965019226
59,0.9988390207290649
60,0.9990839958190918
61,0.9992268681526184
62,0.999811589717865
63,0.9995882511138916
64,0.9987227916717529
65,1.0002191066741943
66,1.0007668733596802
67,0.9977884292602539
68,0.9975837469100952
69,0.9970732927322388
70,1.0001180171966553
71,1.000565528869629
72,1.001842737197876
73,1.0006954669952393
74,1.0009019374847412
75,0.9992815256118774
76,1.000218152999878
77,0.9990124702453613
78,0.9985979795455933
79,0.9985878467559814
80,0.9987742304801941
81,0.9974910616874695
82,0.9987307786941528
83,0.9980883598327637
84,0.9994184970855713
85,1.0009596347808838
86,0.9977052211761475
87,1.004840612411499
88,0.996299147605896
89,0.9995485544204712
90,0.9963257312774658
91,0.9991421103477478
92,1.0013058185577393
93,1.002008318901062
94,0.9980741143226624
95,0.9980831742286682
96,0.9962611198425293
97,1.0003808736801147
98,0.9978694319725037
99,0.9911421537399292
100,1.0003633499145508
101,0.9906526803970337
102,1.0033009052276611
103,0.9913361668586731
104,0.9935053586959839
105,0.9945569038391113
106,0.9941799640655518
107,0.9953253865242004
108,0.9913407564163208
109,0.9855210185050964
110,0.9880208969116211
111,1.0005080699920654
112,1.003347635269165
113,1.0086759328842163
114,0.9779495000839233
115,1.0010823011398315
116,0.9911258816719055
117,0.9987931847572327
118,0.9815095663070679
119,0.998271107673645
120,0.9916662573814392
121,0.9917472004890442
122,1.0017530918121338
